iteration,seed,time_ms,algorithmEI,algorithmSearch,op1,op2,op3,op4,nodesExpanded,validInicial,validFinal,heurFunction,heurIni,heurFi,costIni,costFi,profitIni,profitFi,AssignedPetitionsIni,AssignedPetitionsFi,trucksUsedIni,trucksUsedFi,totalKmIni,totalKmFi,k,lambda
5,181920,203,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-66242.0,-88762.0,11048.0,6528.0,78100.0,95710.0,80,98,10,10,5524,3264,10,1.0E-4
5,181920,207,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-66242.0,-88874.0,11048.0,6416.0,78100.0,95700.0,80,98,10,10,5524,3208,10,0.001
5,181920,203,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-66242.0,-89042.0,11048.0,6248.0,78100.0,95740.0,80,98,10,10,5524,3124,10,0.01
5,181920,79,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-66242.0,-87322.0,11048.0,6968.0,78100.0,94790.0,80,97,10,10,5524,3484,10,0.1
5,181920,203,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-66242.0,-89050.0,11048.0,6240.0,78100.0,95790.0,80,98,10,10,5524,3120,20,1.0E-4
5,181920,201,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-66242.0,-87110.0,11048.0,6180.0,78100.0,93820.0,80,96,10,10,5524,3090,20,0.001
5,181920,205,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-66242.0,-89774.0,11048.0,6516.0,78100.0,96670.0,80,99,10,10,5524,3258,20,0.01
5,181920,78,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-66242.0,-90038.0,11048.0,7252.0,78100.0,97670.0,80,100,10,10,5524,3626,20,0.1
5,181920,209,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-66242.0,-89054.0,11048.0,6236.0,78100.0,95720.0,80,98,10,10,5524,3118,25,1.0E-4
5,181920,205,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-66242.0,-87182.0,11048.0,6108.0,78100.0,93760.0,80,96,10,10,5524,3054,25,0.001
5,181920,205,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-66242.0,-88058.0,11048.0,6232.0,78100.0,94740.0,80,97,10,10,5524,3116,25,0.01
5,181920,79,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-66242.0,-85350.0,11048.0,6940.0,78100.0,92820.0,80,95,10,10,5524,3470,25,0.1
6,2134565223,186,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73950.0,-90402.0,10640.0,5188.0,85280.0,95980.0,87,98,10,10,5320,2594,5,1.0E-4
6,2134565223,203,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73950.0,-90518.0,10640.0,5072.0,85280.0,96080.0,87,98,10,10,5320,2536,5,0.001
6,2134565223,203,GreedyCuadrantes,Simulated Annealing,true,true,true,false,20001,true,true,Avanzada,-73950.0,-91698.0,10640.0,4892.0,85280.0,97040.0,87,99,10,10,5320,2446,5,0.01
6,2134565223,76,GreedyCuadrantes,Simulated Annealing,true,true,true,false,7501,true,true,Avanzada,-73950.0,-91702.0,10640.0,5888.0,85280.0,97920.0,87,100,10,10,5320,2944,5,0.1
